assessment_score,current_proficiency,required_proficiency,gap_percent,project_count,certification_count,role_importance,skill_category,gap_level
55.12,54.56,95.57,42.91,1,0,1.0,Programming,MEDIUM
49.11,39.01,68.86,43.35,1,2,0.701,DevOps,MEDIUM
16.9,5.88,57.32,89.74,0,0,0.953,Data Science,HIGH
53.46,42.65,75.29,43.36,1,1,1.0,Artificial Intelligence,MEDIUM
89.2,84.8,75.11,0.0,0,1,0.598,DevOps,LOW
19.11,17.09,79.29,78.44,1,0,0.95,Programming,HIGH
15.01,9.76,65.84,85.17,0,1,0.852,Artificial Intelligence,HIGH
100.0,93.66,67.85,0.0,2,0,0.786,Database,LOW
19.2,20.41,61.83,66.99,1,0,0.913,Security,HIGH
55.4,70.06,65.21,0.0,2,0,0.815,Security,LOW
54.67,38.9,68.94,43.58,0,1,1.0,Artificial Intelligence,MEDIUM
48.6,61.06,75.42,19.04,2,0,0.805,DevOps,LOW
19.29,31.62,72.54,56.42,1,1,0.966,Backend,HIGH
50.33,57.98,78.22,25.88,2,2,0.894,Artificial Intelligence,MEDIUM
22.17,29.6,69.34,57.31,2,0,0.848,Programming,HIGH
68.13,64.1,75.74,15.36,1,0,0.891,Programming,LOW
35.43,31.73,85.43,62.86,1,1,0.944,Artificial Intelligence,HIGH
19.57,32.81,66.85,50.91,1,0,0.924,Security,HIGH
51.03,51.85,77.5,33.1,1,3,1.0,Programming,MEDIUM
16.9,31.61,87.23,63.77,1,0,1.0,General,HIGH
55.68,57.03,81.52,30.05,4,0,0.824,Backend,MEDIUM
64.77,59.7,60.7,1.65,1,0,0.937,DevOps,LOW
32.98,43.94,77.18,43.07,1,0,0.791,Software Engineering,MEDIUM
32.92,30.88,67.62,54.33,1,1,1.0,Security,HIGH
46.72,58.12,69.34,16.18,0,0,0.636,Software Engineering,LOW
39.63,43.99,70.18,37.32,3,0,1.0,Artificial Intelligence,MEDIUM
42.74,37.03,76.35,51.49,1,1,0.738,Testing,HIGH
63.01,59.62,78.35,23.9,1,0,0.869,Database,MEDIUM
68.56,62.65,78.51,20.2,1,1,0.743,Backend,MEDIUM
5.82,0.0,62.51,100.0,0,0,1.0,Programming,HIGH
68.31,71.12,91.82,22.54,0,2,1.0,Testing,MEDIUM
36.48,42.7,80.73,47.11,1,1,0.846,Security,MEDIUM
51.79,51.91,73.03,28.92,1,0,0.851,Testing,MEDIUM
28.71,24.83,69.99,64.52,0,0,1.0,Artificial Intelligence,HIGH
63.56,56.85,74.82,24.02,1,2,1.0,General,MEDIUM
1.89,6.48,65.76,90.14,0,1,0.858,Backend,HIGH
74.79,60.48,67.71,10.68,0,2,1.0,Database,LOW
70.92,63.43,81.91,22.57,0,1,1.0,General,MEDIUM
43.34,34.24,75.54,54.67,2,2,0.96,Data Science,HIGH
59.59,54.45,66.07,17.6,1,0,0.817,Software Engineering,LOW
44.16,42.71,69.77,38.79,0,3,0.874,Data Science,MEDIUM
13.82,23.96,79.25,69.76,0,0,0.846,Testing,HIGH
29.68,30.33,69.38,56.28,3,2,1.0,Data Science,HIGH
28.66,27.38,67.77,59.6,1,1,1.0,Security,HIGH
45.61,42.59,80.67,47.2,1,0,0.712,Data Science,MEDIUM
14.12,19.44,72.66,73.25,0,0,0.837,General,HIGH
48.99,47.65,77.31,38.37,2,1,1.0,Testing,MEDIUM
61.32,47.53,59.84,20.58,3,3,1.0,Artificial Intelligence,MEDIUM
61.65,61.63,76.77,19.71,1,2,0.734,Database,LOW
57.89,47.69,66.68,28.49,1,0,0.739,General,MEDIUM
55.6,48.0,72.98,34.22,1,0,0.786,Security,MEDIUM
40.7,47.26,79.71,40.71,2,0,0.909,General,MEDIUM
47.29,43.18,64.42,32.98,2,0,0.874,Software Engineering,MEDIUM
20.49,31.39,67.59,53.56,1,0,0.926,Artificial Intelligence,HIGH
46.52,49.87,79.13,36.97,1,0,0.913,DevOps,MEDIUM
52.53,47.11,64.08,26.47,0,1,1.0,Programming,MEDIUM
45.86,36.07,73.0,50.6,0,2,0.897,DevOps,HIGH
45.98,37.12,73.74,49.66,2,1,0.912,Artificial Intelligence,MEDIUM
35.26,33.59,78.24,57.07,1,1,0.913,DevOps,HIGH
2.99,8.9,79.73,88.84,0,0,0.964,General,HIGH
34.28,24.18,66.9,63.86,1,1,0.759,Software Engineering,HIGH
38.29,42.72,82.51,48.22,3,3,0.904,Database,MEDIUM
32.29,30.08,74.82,59.79,3,0,1.0,Security,HIGH
27.68,29.17,67.66,56.89,0,1,0.796,Data Science,HIGH
28.75,28.53,72.53,60.67,1,0,0.826,Data Science,HIGH
60.5,51.19,63.63,19.55,2,0,0.769,DevOps,LOW
18.16,28.34,63.05,55.05,0,1,1.0,General,HIGH
43.36,43.95,92.82,52.65,0,0,0.894,Backend,HIGH
37.04,42.09,58.09,27.55,2,2,1.0,General,MEDIUM
9.99,16.58,63.32,73.81,1,0,1.0,Backend,HIGH
29.63,44.9,76.06,40.97,2,0,0.793,Programming,MEDIUM
49.26,55.17,72.36,23.76,5,0,1.0,Artificial Intelligence,MEDIUM
1.69,18.13,63.27,71.34,0,0,0.917,Security,HIGH
39.28,41.11,78.6,47.7,3,0,1.0,Data Science,MEDIUM
55.08,52.87,70.87,25.39,0,1,1.0,Artificial Intelligence,MEDIUM
49.83,52.71,81.57,35.38,2,1,0.882,Software Engineering,MEDIUM
46.7,46.09,88.47,47.9,1,0,1.0,Artificial Intelligence,MEDIUM
72.74,67.68,76.77,11.83,1,3,0.813,General,LOW
23.8,31.45,70.88,55.63,0,0,0.78,Software Engineering,HIGH
33.32,28.72,68.66,58.16,0,1,0.83,Data Science,HIGH
12.42,16.27,63.25,74.29,0,1,0.775,Data Science,HIGH
80.43,73.04,76.5,4.52,1,0,0.885,Testing,LOW
69.98,66.31,69.22,4.2,5,1,0.769,Data Science,LOW
36.93,45.36,73.76,38.5,0,0,1.0,DevOps,MEDIUM
58.44,58.48,76.24,23.29,1,1,1.0,Software Engineering,MEDIUM
41.04,45.43,74.09,38.68,3,0,1.0,DevOps,MEDIUM
23.84,35.23,84.2,58.16,0,1,1.0,Testing,HIGH
35.57,36.94,57.13,35.33,1,0,0.787,DevOps,MEDIUM
68.85,64.73,76.77,15.69,0,0,0.927,Backend,LOW
83.91,85.11,74.57,0.0,2,2,1.0,General,LOW
23.77,39.29,74.04,46.93,0,0,0.794,Software Engineering,MEDIUM
81.96,78.66,71.42,0.0,0,1,1.0,Data Science,LOW
77.32,76.05,71.24,0.0,2,1,0.786,DevOps,LOW
44.64,48.39,67.86,28.69,2,1,0.836,Artificial Intelligence,MEDIUM
8.73,27.74,76.06,63.54,1,0,0.751,Security,HIGH
10.19,16.37,93.28,82.45,0,1,0.927,Programming,HIGH
22.76,16.0,61.01,73.78,1,1,0.759,Testing,HIGH
45.25,39.53,77.19,48.79,1,0,0.849,Backend,MEDIUM
61.97,64.95,83.89,22.57,1,1,0.916,Security,MEDIUM
20.05,30.55,56.57,46.0,2,2,0.752,Programming,MEDIUM
20.54,29.18,65.82,55.67,3,1,0.853,Security,HIGH
18.25,29.43,67.96,56.7,1,0,0.734,Programming,HIGH
34.34,19.82,80.34,75.33,1,1,0.952,Testing,HIGH
10.05,27.58,78.52,64.87,0,0,1.0,Backend,HIGH
69.52,53.32,65.68,18.81,2,1,0.898,General,LOW
9.75,18.31,76.52,76.07,0,0,1.0,Database,HIGH
70.58,61.28,75.93,19.28,3,0,0.859,Programming,LOW
3.5,11.0,91.18,87.93,0,1,1.0,Data Science,HIGH
94.0,89.81,79.52,0.0,4,3,1.0,Software Engineering,LOW
24.81,30.16,68.84,56.19,2,0,1.0,Database,HIGH
72.91,70.23,74.27,5.44,1,2,0.86,Security,LOW
56.95,58.75,71.22,17.5,1,0,0.938,General,LOW
27.84,33.68,69.33,51.41,3,1,0.981,Database,HIGH
0.68,0.0,74.23,100.0,1,0,0.969,General,HIGH
60.15,62.47,87.36,28.49,2,0,0.976,Programming,MEDIUM
18.21,28.42,69.36,59.03,2,2,0.901,Data Science,HIGH
70.85,66.9,87.84,23.83,1,1,0.922,Security,MEDIUM
35.44,33.79,53.46,36.8,1,2,0.891,Security,MEDIUM
0.0,5.48,77.69,92.95,0,0,0.991,Data Science,HIGH
43.06,42.56,50.74,16.12,0,0,0.841,Data Science,LOW
82.03,60.49,73.56,17.78,1,0,0.864,Data Science,LOW
53.7,49.49,81.04,38.93,2,0,1.0,Testing,MEDIUM
24.68,19.98,58.83,66.04,1,1,0.841,Security,HIGH
25.19,19.74,68.34,71.12,1,1,1.0,Backend,HIGH
42.55,51.8,64.81,20.07,1,1,0.729,Security,MEDIUM
55.51,58.91,57.91,0.0,4,2,0.869,General,LOW
90.85,84.63,85.04,0.48,4,0,1.0,Artificial Intelligence,LOW
84.98,86.22,63.41,0.0,2,2,0.78,Software Engineering,LOW
59.46,51.69,76.56,32.49,1,1,1.0,Testing,MEDIUM
91.57,79.59,65.59,0.0,1,0,0.766,Software Engineering,LOW
47.32,58.26,67.17,13.27,2,1,0.915,Software Engineering,LOW
90.72,77.81,89.28,12.85,0,0,1.0,Artificial Intelligence,LOW
24.89,37.51,79.18,52.63,1,0,0.906,Programming,HIGH
35.01,32.93,62.29,47.14,0,0,0.75,Data Science,MEDIUM
34.79,34.25,65.5,47.7,1,2,0.721,Backend,MEDIUM
21.01,27.13,56.41,51.91,3,1,0.669,Programming,HIGH
34.36,26.9,62.14,56.71,1,0,0.917,Security,HIGH
71.82,66.86,75.23,11.13,3,1,0.803,General,LOW
42.28,35.99,74.22,51.51,2,1,1.0,Database,HIGH
64.85,74.43,76.84,3.14,0,0,0.82,General,LOW
37.05,22.95,77.12,70.24,1,0,0.869,Artificial Intelligence,HIGH
46.11,50.22,72.9,31.12,1,2,0.945,Backend,MEDIUM
47.27,47.14,61.12,22.86,3,1,0.833,Programming,MEDIUM
3.8,4.06,65.24,93.77,1,0,1.0,Security,HIGH
26.91,24.08,54.18,55.55,0,0,0.817,Data Science,HIGH
9.54,4.57,69.53,93.43,0,1,0.801,Artificial Intelligence,HIGH
32.92,30.45,80.73,62.28,0,0,1.0,General,HIGH
67.44,67.84,69.26,2.05,2,2,1.0,Software Engineering,LOW
47.21,41.43,63.94,35.21,1,0,0.888,Security,MEDIUM
57.36,58.28,91.98,36.64,1,3,0.947,DevOps,MEDIUM
61.77,56.25,72.44,22.34,2,1,0.772,Software Engineering,MEDIUM
36.52,41.12,75.44,45.5,1,0,0.93,DevOps,MEDIUM
41.74,52.09,77.29,32.61,1,0,0.66,Software Engineering,MEDIUM
41.67,50.05,79.12,36.74,1,1,0.908,Testing,MEDIUM
21.05,18.56,53.68,65.42,0,1,0.771,Database,HIGH
40.14,27.82,77.76,64.22,2,0,1.0,Programming,HIGH
62.54,60.55,67.93,10.86,4,0,0.74,Programming,LOW
54.95,62.31,67.29,7.4,3,1,0.995,Security,LOW
60.79,54.36,75.57,28.07,3,1,0.958,Database,MEDIUM
2.01,18.79,69.65,73.02,0,1,0.99,Security,HIGH
36.17,32.1,65.48,50.98,2,0,0.6,General,HIGH
26.43,41.63,72.08,42.24,1,1,0.959,Database,MEDIUM
56.84,55.62,70.51,21.11,0,1,0.785,Data Science,MEDIUM
17.44,10.62,64.88,83.63,0,0,0.99,Software Engineering,HIGH
41.14,35.12,72.27,51.41,3,0,0.731,Data Science,HIGH
0.0,11.57,75.11,84.59,1,2,1.0,Programming,HIGH
53.06,54.48,78.74,30.81,0,2,1.0,Programming,MEDIUM
33.14,24.12,54.02,55.34,0,0,0.622,Artificial Intelligence,HIGH
9.02,5.43,75.46,92.81,1,1,0.866,Security,HIGH
0.0,9.01,51.19,82.4,3,2,0.881,General,HIGH
36.03,44.75,92.7,51.72,2,1,0.818,Testing,HIGH
52.91,53.77,80.89,33.53,1,2,0.953,DevOps,MEDIUM
14.97,28.38,73.85,61.57,0,1,0.822,Software Engineering,HIGH
73.85,59.22,61.16,3.18,2,1,0.84,Testing,LOW
21.21,26.14,56.26,53.54,1,1,0.97,Backend,HIGH
38.75,39.6,78.2,49.36,4,1,1.0,Database,MEDIUM
34.15,37.22,82.13,54.68,1,1,1.0,Backend,HIGH
44.49,45.35,87.52,48.18,0,1,1.0,Backend,MEDIUM
93.25,86.77,78.09,0.0,2,2,0.875,Database,LOW
52.37,52.52,72.44,27.5,1,0,0.841,DevOps,MEDIUM
10.65,22.77,80.21,71.61,2,1,1.0,General,HIGH
0.0,0.0,79.17,100.0,2,0,1.0,Backend,HIGH
6.16,0.0,53.03,100.0,0,0,0.909,Data Science,HIGH
73.71,76.45,91.27,16.24,2,0,1.0,Programming,LOW
82.01,79.08,86.97,9.08,2,0,1.0,Artificial Intelligence,LOW
2.31,4.99,67.02,92.56,0,0,0.878,Testing,HIGH
11.63,16.49,61.33,73.12,0,0,0.802,Backend,HIGH
59.66,53.96,68.2,20.88,0,0,0.872,Data Science,MEDIUM
70.78,57.88,69.09,16.23,0,1,0.893,Software Engineering,LOW
39.06,45.27,70.87,36.13,1,0,1.0,DevOps,MEDIUM
10.41,14.54,75.5,80.74,1,0,0.796,DevOps,HIGH
17.77,24.67,66.48,62.89,1,0,1.0,General,HIGH
38.36,40.33,75.05,46.26,1,0,0.96,Software Engineering,MEDIUM
81.62,85.38,74.52,0.0,4,2,1.0,DevOps,LOW
29.77,41.57,64.85,35.91,3,0,0.664,DevOps,MEDIUM
28.26,20.99,59.0,64.42,1,0,0.775,Programming,HIGH
24.45,25.02,50.19,50.16,0,2,0.912,Testing,HIGH
53.44,55.58,73.81,24.7,2,0,0.886,Software Engineering,MEDIUM
83.05,71.95,81.8,12.04,0,1,0.981,Programming,LOW
70.32,72.56,65.84,0.0,0,0,0.888,Programming,LOW
32.09,38.94,72.79,46.51,0,1,0.981,DevOps,MEDIUM
47.51,56.06,80.76,30.58,1,2,0.864,Database,MEDIUM
80.2,84.48,88.41,4.45,2,0,1.0,Data Science,LOW
77.71,73.41,73.58,0.22,2,0,1.0,DevOps,LOW
66.68,67.9,81.15,16.32,5,0,0.999,Testing,LOW
26.76,21.86,73.0,70.05,1,0,0.833,DevOps,HIGH
43.06,35.45,58.87,39.78,2,0,1.0,Data Science,MEDIUM
46.59,51.31,72.58,29.31,0,1,0.947,DevOps,MEDIUM
12.88,17.28,57.78,70.1,0,0,0.825,Backend,HIGH
32.11,40.57,62.99,35.6,2,0,1.0,Testing,MEDIUM
21.3,29.59,71.99,58.9,1,0,0.86,Testing,HIGH
25.11,26.65,77.43,65.57,0,1,0.56,Data Science,HIGH
57.26,40.87,68.49,40.34,1,0,0.768,DevOps,MEDIUM
49.01,45.93,74.46,38.32,3,0,0.65,General,MEDIUM
62.39,68.49,79.06,13.37,2,0,0.991,Programming,LOW
4.11,5.97,85.99,93.06,0,1,0.921,DevOps,HIGH
52.05,41.95,78.32,46.43,1,0,1.0,DevOps,MEDIUM
43.89,24.63,79.32,68.95,1,0,0.87,Data Science,HIGH
33.26,31.72,86.28,63.23,0,0,1.0,Data Science,HIGH
38.04,37.53,58.89,36.28,1,0,0.842,Security,MEDIUM
10.99,26.47,68.72,61.48,2,1,0.871,Software Engineering,HIGH
52.51,35.56,55.61,36.05,0,0,0.851,Data Science,MEDIUM
30.12,30.66,76.06,59.69,3,1,0.918,Software Engineering,HIGH
54.93,49.92,79.22,36.98,4,2,0.903,Artificial Intelligence,MEDIUM
66.92,64.88,70.21,7.58,0,0,0.885,Database,LOW
47.9,50.13,61.85,18.96,3,0,0.828,Database,LOW
20.93,32.74,77.02,57.49,0,0,0.761,Testing,HIGH
28.91,12.4,56.1,77.9,1,0,0.98,Security,HIGH
9.15,11.98,85.63,86.01,1,1,0.987,DevOps,HIGH
35.54,27.63,72.32,61.8,2,0,1.0,Backend,HIGH
74.68,77.36,61.69,0.0,0,0,0.752,General,LOW
26.45,24.44,68.46,64.3,1,1,0.507,Security,HIGH
58.76,54.84,64.55,15.05,0,1,0.835,Software Engineering,LOW
41.5,35.69,67.48,47.11,0,1,0.821,DevOps,MEDIUM
34.68,35.1,85.78,59.08,1,0,0.886,Backend,HIGH
66.6,64.18,76.92,16.57,0,1,1.0,Testing,LOW
41.27,46.58,83.75,44.38,1,0,0.831,Data Science,MEDIUM
19.65,16.45,77.1,78.67,0,1,0.828,Programming,HIGH
50.77,46.88,84.67,44.63,3,0,0.884,Backend,MEDIUM
52.25,45.85,60.44,24.13,0,1,0.896,Programming,MEDIUM
18.16,8.51,71.82,88.15,0,0,0.95,DevOps,HIGH
40.08,38.3,58.4,34.42,0,1,0.996,Artificial Intelligence,MEDIUM
83.72,80.26,84.77,5.32,0,2,0.867,General,LOW
38.08,45.29,67.62,33.02,1,0,1.0,Backend,MEDIUM
77.87,75.73,74.04,0.0,1,0,1.0,Database,LOW
47.4,69.96,67.2,0.0,1,1,0.778,Backend,LOW
31.86,45.56,62.54,27.16,1,0,0.88,Programming,MEDIUM
48.99,48.8,73.65,33.75,1,1,0.959,General,MEDIUM
72.52,77.97,70.05,0.0,2,0,1.0,Database,LOW
65.56,66.27,67.26,1.47,2,0,1.0,Database,LOW
22.14,31.21,56.68,44.94,0,3,0.823,Testing,MEDIUM
29.27,30.53,70.91,56.94,0,1,0.886,Database,HIGH
26.26,40.43,60.64,33.32,1,0,0.84,Data Science,MEDIUM
70.28,62.72,81.31,22.86,0,2,0.903,Database,MEDIUM
13.4,11.93,61.23,80.52,0,0,0.646,Backend,HIGH
53.28,54.0,77.41,30.24,3,0,1.0,Artificial Intelligence,MEDIUM
31.78,30.87,74.77,58.71,0,0,0.893,Testing,HIGH
46.12,48.62,70.51,31.05,2,0,0.763,Artificial Intelligence,MEDIUM
52.58,48.61,62.79,22.59,0,0,0.694,Database,MEDIUM
64.6,71.51,80.83,11.53,5,1,1.0,Backend,LOW
59.31,64.07,83.21,23.0,2,1,0.96,Testing,MEDIUM
19.6,24.13,90.58,73.36,0,1,0.776,Security,HIGH
24.05,25.79,79.22,67.45,1,0,1.0,Programming,HIGH
71.32,70.42,69.09,0.0,1,1,0.788,General,LOW
61.55,53.22,75.53,29.53,3,0,1.0,Software Engineering,MEDIUM
28.46,43.49,92.1,52.78,3,0,1.0,Artificial Intelligence,HIGH
73.06,89.32,75.08,0.0,3,0,1.0,Data Science,LOW
40.96,35.6,73.87,51.8,4,1,0.942,Artificial Intelligence,HIGH
42.22,36.99,59.0,37.31,0,1,0.978,Programming,MEDIUM
88.98,74.67,86.1,13.28,1,0,0.774,Artificial Intelligence,LOW
42.67,26.54,78.34,66.12,0,0,0.842,Software Engineering,HIGH
36.17,40.21,82.59,51.31,2,0,1.0,Testing,HIGH
39.2,37.42,78.26,52.18,2,0,1.0,Testing,HIGH
50.08,40.1,51.78,22.54,5,0,0.795,Artificial Intelligence,MEDIUM
48.08,40.2,59.49,32.42,0,0,0.694,Data Science,MEDIUM
46.35,36.27,64.25,43.54,0,1,0.94,Software Engineering,MEDIUM
43.23,47.31,57.46,17.66,0,0,0.77,Artificial Intelligence,LOW
36.13,37.64,48.03,21.63,1,0,0.679,Artificial Intelligence,MEDIUM
39.41,41.33,77.01,46.33,1,1,1.0,Software Engineering,MEDIUM
33.34,29.21,69.74,58.12,0,1,0.881,DevOps,HIGH
32.41,28.88,64.57,55.28,1,1,0.909,Backend,HIGH
50.8,62.35,57.91,0.0,1,1,1.0,Security,LOW
27.96,30.16,63.61,52.58,0,1,0.906,Backend,HIGH
47.2,35.7,86.7,58.83,1,0,0.877,Testing,HIGH
49.33,44.11,77.85,43.34,1,0,1.0,Artificial Intelligence,MEDIUM
47.82,51.05,61.44,16.91,0,0,1.0,General,LOW
24.07,27.52,70.32,60.87,1,0,0.922,Data Science,HIGH
61.31,53.89,64.81,16.85,0,2,0.874,Testing,LOW
75.4,48.34,76.35,36.68,1,0,0.985,Backend,MEDIUM
65.2,66.35,83.65,20.68,0,1,0.911,DevOps,MEDIUM
36.2,34.15,88.78,61.53,1,0,0.96,Programming,HIGH
59.3,53.17,77.12,31.05,0,0,0.992,Artificial Intelligence,MEDIUM
27.04,27.46,90.12,69.53,0,0,0.996,Artificial Intelligence,HIGH
77.86,84.25,87.07,3.24,2,0,1.0,General,LOW
29.62,36.28,66.26,45.25,0,0,0.915,Software Engineering,MEDIUM
31.6,17.13,67.4,74.58,2,1,0.823,Software Engineering,HIGH
14.06,15.64,52.08,69.96,0,0,0.936,Security,HIGH
57.67,64.16,76.91,16.59,2,1,0.761,Software Engineering,LOW
20.67,20.92,68.73,69.56,1,1,1.0,Security,HIGH
54.99,52.87,68.12,22.39,5,1,0.884,Security,MEDIUM
60.84,45.1,79.85,43.52,0,0,0.852,Software Engineering,MEDIUM
64.51,58.01,81.39,28.72,0,0,1.0,Data Science,MEDIUM
34.0,36.58,84.59,56.76,1,0,0.898,General,HIGH
61.41,50.49,63.85,20.92,3,0,1.0,DevOps,MEDIUM
37.74,41.14,67.58,39.13,3,1,1.0,Security,MEDIUM
56.92,52.02,90.38,42.45,0,1,1.0,DevOps,MEDIUM
0.0,2.68,69.12,96.12,0,0,0.985,General,HIGH
100.0,98.23,87.96,0.0,5,2,1.0,General,LOW
52.22,45.0,57.82,22.17,3,1,0.89,Artificial Intelligence,MEDIUM
35.98,30.01,65.77,54.36,2,0,0.713,Software Engineering,HIGH
20.92,21.99,87.16,74.77,0,0,1.0,DevOps,HIGH
58.33,55.12,69.34,20.51,0,0,0.966,Programming,MEDIUM
24.69,25.83,69.18,62.66,0,1,0.687,General,HIGH
4.82,7.83,64.06,87.78,1,1,0.82,Security,HIGH
40.95,42.84,85.12,49.66,1,1,0.951,Backend,MEDIUM
60.68,58.79,72.25,18.62,2,1,0.869,DevOps,LOW
42.86,41.51,76.6,45.81,1,0,1.0,Database,MEDIUM
50.31,50.79,90.85,44.09,1,1,1.0,General,MEDIUM
16.85,27.66,82.74,66.56,0,2,1.0,Artificial Intelligence,HIGH
42.27,43.56,73.39,40.64,1,0,1.0,DevOps,MEDIUM
23.76,21.4,97.25,77.99,0,0,0.825,Testing,HIGH
43.29,43.02,78.78,45.39,1,1,0.895,Backend,MEDIUM
22.83,29.68,68.66,56.77,0,1,0.949,Software Engineering,HIGH
32.65,44.23,74.31,40.48,1,1,0.95,Programming,MEDIUM
33.36,33.28,71.24,53.29,0,1,0.864,Software Engineering,HIGH
36.0,25.21,69.38,63.67,1,0,0.993,Programming,HIGH
75.41,70.82,79.87,11.33,3,0,0.531,Database,LOW
78.43,82.21,83.63,1.69,3,2,0.925,DevOps,LOW
68.28,49.51,66.14,25.15,2,0,0.752,DevOps,MEDIUM
65.59,59.55,95.65,37.75,1,1,1.0,DevOps,MEDIUM
60.36,56.94,71.15,19.97,0,0,0.89,Programming,LOW
42.37,46.98,89.71,47.63,0,0,1.0,Testing,MEDIUM
37.53,26.84,59.35,54.79,3,1,0.643,General,HIGH
55.53,46.26,68.89,32.84,0,0,0.954,Backend,MEDIUM
75.88,79.68,79.29,0.0,2,0,0.863,Data Science,LOW
54.05,48.08,87.34,44.95,3,0,0.984,Data Science,MEDIUM
16.86,19.84,58.87,66.29,1,0,1.0,Software Engineering,HIGH
28.45,35.54,76.21,53.37,1,0,0.905,Backend,HIGH
37.82,14.17,77.03,81.61,0,1,1.0,Data Science,HIGH
34.59,43.51,57.46,24.27,3,0,1.0,Security,MEDIUM
4.29,5.7,74.2,92.32,1,0,0.872,Security,HIGH
82.49,91.8,74.44,0.0,5,3,0.906,Data Science,LOW
24.39,11.09,67.88,83.66,0,3,1.0,Artificial Intelligence,HIGH
28.8,27.92,85.46,67.33,1,1,0.842,Data Science,HIGH
75.08,63.59,89.71,29.12,1,2,1.0,Testing,MEDIUM
40.41,44.44,74.67,40.49,2,1,0.952,Programming,MEDIUM
12.22,16.34,78.73,79.25,0,0,0.772,Testing,HIGH
39.34,45.03,69.82,35.51,0,2,0.8,Software Engineering,MEDIUM
20.71,18.14,63.3,71.35,1,0,1.0,Testing,HIGH
67.94,58.0,68.24,15.01,0,0,1.0,Artificial Intelligence,LOW
42.1,41.05,62.39,34.2,2,0,0.819,Security,MEDIUM
53.26,59.21,70.6,16.14,5,0,0.858,Database,LOW
46.17,55.12,71.26,22.65,1,0,0.952,Software Engineering,MEDIUM
36.27,44.88,86.58,48.16,1,0,0.847,General,MEDIUM
14.73,9.42,74.02,87.27,2,0,0.77,Backend,HIGH
52.55,54.2,80.58,32.74,1,0,1.0,Programming,MEDIUM
29.45,38.49,51.51,25.27,1,0,0.924,DevOps,MEDIUM
64.84,65.42,74.88,12.64,0,0,0.79,Artificial Intelligence,LOW
54.13,49.74,61.98,19.75,1,0,0.965,General,LOW
52.15,48.0,77.04,37.69,1,2,1.0,General,MEDIUM
68.94,68.93,80.29,14.15,4,2,0.976,Backend,LOW
55.75,52.35,69.44,24.61,3,2,0.726,Artificial Intelligence,MEDIUM
70.22,66.84,78.85,15.23,5,0,1.0,Artificial Intelligence,LOW
47.12,46.26,67.88,31.84,1,0,1.0,Testing,MEDIUM
68.29,57.02,86.61,34.16,1,0,1.0,Programming,MEDIUM
51.59,58.47,69.36,15.71,0,1,1.0,Database,LOW
44.34,47.75,83.43,42.77,2,0,0.826,Database,MEDIUM
42.48,25.33,75.7,66.54,1,0,0.803,Artificial Intelligence,HIGH
0.0,0.0,62.17,100.0,1,0,1.0,Database,HIGH
66.24,61.03,70.18,13.03,0,1,0.919,Database,LOW
36.16,44.15,68.97,35.99,1,1,0.688,Security,MEDIUM
64.95,51.29,75.79,32.33,1,0,0.949,Database,MEDIUM
65.56,53.22,64.05,16.91,2,0,0.849,Database,LOW
40.88,47.47,53.08,10.57,1,1,1.0,Artificial Intelligence,LOW
16.26,26.61,53.76,50.5,0,0,0.588,Data Science,HIGH
30.06,27.72,60.79,54.4,0,0,0.966,Backend,HIGH
45.49,35.07,93.12,62.34,2,0,0.949,DevOps,HIGH
0.0,0.0,71.93,100.0,0,0,0.754,Software Engineering,HIGH
46.4,50.64,75.44,32.88,1,1,1.0,Artificial Intelligence,MEDIUM
12.5,21.18,71.16,70.24,0,0,0.79,Backend,HIGH
18.24,25.42,81.13,68.67,1,0,1.0,Programming,HIGH
55.93,67.19,66.9,0.0,3,2,0.883,General,LOW
63.25,64.7,85.64,24.45,1,0,0.895,Security,MEDIUM
25.27,34.67,76.52,54.68,1,1,1.0,Artificial Intelligence,HIGH
36.31,33.31,60.81,45.22,0,2,0.891,Software Engineering,MEDIUM
55.52,61.3,79.78,23.17,1,2,0.841,Backend,MEDIUM
11.33,17.27,67.13,74.27,1,1,1.0,General,HIGH
37.07,35.15,74.36,52.73,0,1,0.949,Backend,HIGH
50.76,57.74,66.56,13.25,4,0,1.0,Programming,LOW
18.89,13.86,68.93,79.89,0,0,0.896,Testing,HIGH
53.19,55.06,82.41,33.18,0,1,0.96,Data Science,MEDIUM
38.65,41.54,86.89,52.19,2,0,0.934,Data Science,HIGH
24.14,24.75,62.71,60.52,1,0,0.748,Backend,HIGH
7.53,0.0,62.9,100.0,2,0,0.719,Artificial Intelligence,HIGH
70.67,77.17,69.49,0.0,1,2,0.784,Programming,LOW
40.28,34.05,70.26,51.54,3,1,1.0,Data Science,HIGH
53.73,47.87,72.0,33.51,0,0,0.992,Artificial Intelligence,MEDIUM
47.48,40.98,70.39,41.78,2,0,1.0,Artificial Intelligence,MEDIUM
56.07,54.4,77.35,29.67,2,1,1.0,Data Science,MEDIUM
0.0,3.69,75.03,95.08,0,0,0.802,Software Engineering,HIGH
48.12,48.04,73.18,34.35,1,0,1.0,Backend,MEDIUM
55.37,55.75,76.27,26.91,1,0,0.851,General,MEDIUM
55.32,59.72,79.26,24.65,0,1,0.84,Software Engineering,MEDIUM
38.25,36.6,71.19,48.59,2,1,0.857,Data Science,MEDIUM
73.16,76.22,73.8,0.0,1,3,0.86,General,LOW
